Time,Source,Destination,Delay_ms,Packet_Loss,Trust_Score,Failure_Type,Throughput_kbps,Signal_Strength,Bandwidth_kbps,Delivered,Label,EventID
744.0,R08,R07,72.5,0.21784,0.94096,Artificial_Delay,226.664,0.4337,973.793,1,1,7440
744.1,R11,R08,48.051,0.62935,1.0,Artificial_Delay,279.377,0.432,979.69,0,1,7441
744.2,R12,R07,117.465,0.23479,1.0,Artificial_Delay,276.642,0.4826,1016.909,1,1,7442
744.3,R05,R08,95.351,0.4103,1.0,Artificial_Delay,288.871,0.4481,1017.61,1,1,7443
744.4,R12,R03,114.745,0.00038,1.0,Artificial_Delay,283.256,0.5873,984.234,1,1,7444
744.5,R12,R03,21.726,0.00526,1.0,Artificial_Delay,233.535,0.5292,986.522,1,1,7445
744.6,R12,R10,157.925,0.0226,1.0,Artificial_Delay,308.513,0.4477,949.843,1,1,7446
744.7,R09,R02,103.334,0.05922,0.99918,Artificial_Delay,271.065,0.4645,1000.793,1,1,7447
744.8,R03,R01,212.678,0.29193,1.0,Artificial_Delay,267.012,0.4943,1007.203,1,1,7448
744.9,R10,R12,26.647,0.22978,1.0,Artificial_Delay,282.853,0.4353,1034.937,1,1,7449
745.0,R06,R11,66.331,0.18124,1.0,Artificial_Delay,255.366,0.4863,968.16,1,1,7450
745.1,R11,R08,98.519,0.30007,1.0,Artificial_Delay,318.228,0.4457,970.674,1,1,7451
745.2,R07,R06,151.975,0.06807,1.0,Artificial_Delay,255.85,0.4563,966.77,1,1,7452
745.3,R08,R03,110.028,0.19304,0.93277,Artificial_Delay,281.7,0.4334,996.546,1,1,7453
745.4,R09,R10,30.331,0.0267,0.99934,Artificial_Delay,230.584,0.4914,1005.108,1,1,7454
745.5,R05,R02,216.808,0.07806,1.0,Artificial_Delay,268.584,0.7257,1039.727,1,1,7455
745.6,R04,R05,50.146,0.45667,1.0,Artificial_Delay,279.858,0.4442,928.027,1,1,7456
745.7,R08,R06,67.83,0.04202,0.92621,Artificial_Delay,278.029,0.4554,1112.772,1,1,7457
745.8,R01,R10,65.254,0.84848,1.0,Artificial_Delay,291.851,0.4403,960.665,0,1,7458
745.9,R09,R12,28.335,0.05868,0.99947,Artificial_Delay,279.258,0.4539,954.472,1,1,7459
746.0,R10,R09,203.807,0.36418,1.0,Artificial_Delay,267.205,0.482,1004.395,1,1,7460
746.1,R07,R05,69.911,0.1563,1.0,Artificial_Delay,238.603,0.458,1049.816,1,1,7461
746.2,R06,R07,233.716,0.11204,1.0,Artificial_Delay,244.976,0.478,882.914,1,1,7462
746.3,R06,R03,57.88,0.06889,1.0,Artificial_Delay,257.165,0.4748,1001.238,1,1,7463
746.4,R03,R01,116.067,0.14978,1.0,Artificial_Delay,288.978,0.4771,938.114,1,1,7464
746.5,R12,R04,79.765,0.48609,1.0,Artificial_Delay,282.246,0.811,1110.507,1,1,7465
746.6,R07,R09,34.113,0.02324,1.0,Artificial_Delay,247.019,0.4612,1076.68,1,1,7466
746.7,R05,R10,21.724,0.20897,1.0,Artificial_Delay,286.916,0.4349,1019.37,1,1,7467
746.8,R10,R06,109.176,0.19137,1.0,Artificial_Delay,263.398,0.4325,1044.697,1,1,7468
746.9,R02,R06,140.415,0.53182,0.99998,Artificial_Delay,274.698,0.4449,950.686,0,1,7469
747.0,R05,R03,68.438,0.05674,1.0,Artificial_Delay,227.814,0.4433,1013.151,1,1,7470
747.1,R02,R05,37.811,0.05638,0.99999,Artificial_Delay,276.607,0.8143,1048.314,1,1,7471
747.2,R05,R08,73.363,0.11044,1.0,Artificial_Delay,245.603,0.4688,1015.077,1,1,7472
747.3,R08,R04,168.128,0.10837,0.92097,Artificial_Delay,288.319,0.4437,1099.587,1,1,7473
747.4,R03,R05,29.996,0.05627,1.0,Artificial_Delay,299.903,0.4281,980.285,1,1,7474
747.5,R05,R10,53.98,0.0041,1.0,Artificial_Delay,270.122,0.4389,977.04,1,1,7475
747.6,R02,R04,23.662,0.21591,0.99999,Artificial_Delay,240.336,0.486,1008.565,1,1,7476
747.7,R11,R05,70.565,0.39822,1.0,Artificial_Delay,226.936,0.4389,997.825,1,1,7477
747.8,R03,R02,108.777,0.16047,1.0,Artificial_Delay,253.248,0.4885,963.967,1,1,7478
747.9,R04,R09,140.062,0.24935,1.0,Artificial_Delay,280.973,0.7766,1028.434,1,1,7479
748.0,R09,R03,24.687,0.10856,0.99958,Artificial_Delay,243.626,0.4656,958.481,1,1,7480
748.1,R01,R10,30.443,0.44849,1.0,Artificial_Delay,267.744,0.4892,1094.543,1,1,7481
748.2,R01,R09,163.314,0.33554,1.0,Artificial_Delay,294.545,0.4291,953.068,1,1,7482
748.3,R09,R04,48.992,0.20951,0.99966,Artificial_Delay,254.735,0.8106,927.663,1,1,7483
748.4,R01,R08,71.88,0.38073,1.0,Artificial_Delay,260.159,0.4463,961.249,1,1,7484
748.5,R01,R06,48.46,0.11546,1.0,Artificial_Delay,256.968,0.8841,881.516,1,1,7485
748.6,R04,R05,454.809,0.16998,1.0,Artificial_Delay,281.395,0.4686,999.799,1,1,7486
748.7,R10,R07,286.522,0.12545,1.0,Artificial_Delay,241.364,0.4829,912.171,1,1,7487
748.8,R12,R08,24.653,0.49241,1.0,Artificial_Delay,263.295,0.498,978.888,1,1,7488
748.9,R09,R03,116.565,0.07338,0.99973,Artificial_Delay,264.134,0.4494,1056.079,1,1,7489
749.0,R08,R05,129.078,0.06585,0.91678,Artificial_Delay,246.116,0.4285,1035.891,1,1,7490
749.1,R02,R12,56.888,0.2504,0.99999,Artificial_Delay,229.986,0.4622,1000.507,1,1,7491
749.2,R08,R07,242.424,0.05606,0.91342,Artificial_Delay,263.954,0.4797,951.7,1,1,7492
749.3,R08,R05,79.033,0.00135,0.91074,Artificial_Delay,265.495,0.4873,1002.437,1,1,7493
749.4,R02,R03,64.201,0.0006,0.99999,Artificial_Delay,228.859,0.4358,1067.792,1,1,7494
749.5,R05,R11,31.285,0.34415,1.0,Artificial_Delay,279.445,0.4338,1093.619,1,1,7495
749.6,R02,R06,208.395,0.12474,0.99999,Artificial_Delay,274.552,0.4351,1009.536,1,1,7496
749.7,R02,R04,56.714,0.00083,1.0,Artificial_Delay,285.271,0.4259,1036.938,1,1,7497
749.8,R12,R02,96.128,0.07679,1.0,Artificial_Delay,261.358,0.4621,964.235,1,1,7498
749.9,R06,R03,65.105,0.51846,1.0,Artificial_Delay,263.38,0.4801,981.44,0,1,7499
750.0,R09,R06,114.49,0.0017,0.99978,Artificial_Delay,247.315,0.484,955.077,1,1,7500
750.1,R05,R08,18.247,0.35696,1.0,Artificial_Delay,239.067,0.4856,1037.679,1,1,7501
750.2,R11,R09,53.273,0.28328,1.0,Artificial_Delay,289.852,0.4829,956.696,1,1,7502
750.3,R11,R02,38.547,0.01632,1.0,Artificial_Delay,305.26,0.4506,1024.268,1,1,7503
750.4,R12,R06,12.047,0.16123,1.0,Artificial_Delay,254.393,0.448,995.117,1,1,7504
750.5,R01,R07,203.407,0.59727,1.0,Artificial_Delay,266.198,0.4747,970.906,0,1,7505
750.6,R02,R09,337.508,0.15029,1.0,Artificial_Delay,254.08,0.498,969.927,1,1,7506
750.7,R06,R04,46.365,0.14575,1.0,Artificial_Delay,266.996,0.4563,1060.466,1,1,7507
750.8,R09,R11,117.731,0.18917,0.99983,Artificial_Delay,255.776,0.4689,1007.009,1,1,7508
750.9,R11,R01,107.77,0.32994,1.0,Artificial_Delay,244.617,0.4526,929.607,1,1,7509
751.0,R11,R12,89.889,0.00183,1.0,Artificial_Delay,272.856,0.8069,995.808,1,1,7510
751.1,R01,R04,143.883,0.11948,1.0,Artificial_Delay,270.622,0.4481,975.131,1,1,7511
751.2,R03,R10,362.817,0.12453,1.0,Artificial_Delay,246.728,0.497,1068.779,1,1,7512
751.3,R07,R04,690.041,0.16497,1.0,Artificial_Delay,262.125,0.8258,981.587,1,1,7513
751.4,R11,R04,96.689,0.06454,1.0,Artificial_Delay,208.652,0.496,1037.942,1,1,7514
751.5,R05,R08,6.721,0.11557,1.0,Artificial_Delay,234.251,0.4737,1075.528,1,1,7515
751.6,R03,R08,52.391,0.07975,1.0,Artificial_Delay,309.704,0.4481,1023.257,1,1,7516
751.7,R03,R08,44.121,0.05763,1.0,Artificial_Delay,266.808,0.4455,1027.617,1,1,7517
751.8,R05,R03,29.565,0.22538,1.0,Artificial_Delay,242.727,0.4943,1042.847,1,1,7518
751.9,R04,R11,36.758,0.44495,1.0,Artificial_Delay,243.987,0.4645,1011.764,1,1,7519
752.0,R02,R09,67.627,0.28965,1.0,Artificial_Delay,282.369,0.4746,1025.929,1,1,7520
752.1,R12,R04,58.435,0.46764,1.0,Artificial_Delay,255.639,0.8867,1018.565,1,1,7521
752.2,R01,R07,106.303,0.11521,1.0,Artificial_Delay,257.091,0.4606,1037.297,1,1,7522
752.3,R02,R08,66.313,0.08105,1.0,Artificial_Delay,248.619,0.4595,935.511,1,1,7523
752.4,R09,R10,150.271,0.06982,0.99986,Artificial_Delay,247.843,0.4267,969.511,1,1,7524
752.5,R04,R03,37.857,0.12676,1.0,Artificial_Delay,253.449,0.4562,919.32,1,1,7525
752.6,R01,R07,146.257,0.17741,1.0,Artificial_Delay,265.742,0.4291,1090.045,1,1,7526
752.7,R12,R05,120.432,0.33876,1.0,Artificial_Delay,251.024,0.4824,1029.02,1,1,7527
752.8,R10,R07,334.462,0.52296,1.0,Artificial_Delay,274.975,0.4615,967.665,0,1,7528
752.9,R11,R10,118.964,0.2374,1.0,Artificial_Delay,231.264,0.676,927.622,1,1,7529
753.0,R04,R11,62.593,0.06934,1.0,Artificial_Delay,301.364,0.4887,1091.108,1,1,7530
753.1,R06,R08,165.198,0.35167,1.0,Artificial_Delay,259.749,0.4397,925.267,1,1,7531
753.2,R09,R11,38.147,0.14094,0.99989,Artificial_Delay,280.002,0.4556,967.997,1,1,7532
753.3,R03,R05,119.453,0.15474,1.0,Artificial_Delay,291.086,0.4941,939.674,1,1,7533
753.4,R04,R05,25.845,0.21936,1.0,Artificial_Delay,225.738,0.4445,934.2,1,1,7534
753.5,R11,R08,37.078,0.09503,1.0,Artificial_Delay,288.155,0.4983,1025.586,1,1,7535
753.6,R08,R11,94.688,0.0914,0.92859,Artificial_Delay,294.886,0.436,909.988,1,1,7536
753.7,R07,R10,138.717,0.23333,1.0,Artificial_Delay,268.693,0.441,1033.764,1,1,7537
753.8,R06,R09,121.704,0.23986,1.0,Artificial_Delay,279.739,0.4839,969.188,1,1,7538
753.9,R08,R05,107.242,0.0071,0.94287,Artificial_Delay,283.667,0.4967,907.97,1,1,7539
754.0,R02,R04,312.674,0.11923,1.0,Artificial_Delay,282.67,0.4538,1090.34,1,1,7540
754.1,R02,R05,139.693,0.00315,1.0,Artificial_Delay,239.207,0.7554,1065.436,1,1,7541
754.2,R07,R08,65.842,0.6225,0.98,Artificial_Delay,322.913,0.4264,998.707,0,1,7542
754.3,R06,R04,297.538,0.03028,1.0,Artificial_Delay,297.616,0.4486,1018.173,1,1,7543
754.4,R11,R07,124.11,0.00074,1.0,Artificial_Delay,280.9,0.4322,953.275,1,1,7544
754.5,R02,R03,104.364,0.02781,1.0,Artificial_Delay,212.816,0.4461,1010.864,1,1,7545
754.6,R08,R06,29.248,0.01157,0.9543,Artificial_Delay,229.11,0.498,1001.463,1,1,7546
754.7,R11,R02,272.81,0.25593,1.0,Artificial_Delay,252.899,0.4813,1058.362,1,1,7547
754.8,R06,R07,64.006,0.07844,1.0,Artificial_Delay,290.806,0.485,962.068,1,1,7548
754.9,R12,R03,22.184,0.4975,1.0,Artificial_Delay,254.123,0.5255,1004.604,1,1,7549
755.0,R08,R12,61.942,0.27863,0.96344,Artificial_Delay,224.394,0.4945,1013.636,1,1,7550
755.1,R10,R07,77.674,0.74945,1.0,Artificial_Delay,275.134,0.4253,1036.76,0,1,7551
755.2,R11,R04,33.164,0.11904,1.0,Artificial_Delay,248.273,0.472,1057.287,1,1,7552
755.3,R01,R05,287.785,0.5628,1.0,Artificial_Delay,278.474,0.4487,1062.89,0,1,7553
755.4,R05,R09,51.402,0.45084,1.0,Artificial_Delay,285.149,0.4458,1025.955,1,1,7554
755.5,R04,R07,20.52,0.41682,1.0,Artificial_Delay,297.469,0.7478,1018.392,1,1,7555
755.6,R01,R09,268.359,0.04703,1.0,Artificial_Delay,265.663,0.4587,1017.579,1,1,7556
755.7,R06,R05,27.487,0.25233,1.0,Artificial_Delay,253.451,0.5421,1039.418,1,1,7557
755.8,R11,R06,116.782,0.00086,1.0,Artificial_Delay,219.792,0.4606,998.051,1,1,7558
755.9,R07,R12,23.613,0.10389,0.964,Artificial_Delay,291.234,0.4746,907.638,1,1,7559
756.0,R08,R07,84.438,0.0499,0.97075,Artificial_Delay,246.59,0.4727,902.708,1,1,7560
756.1,R07,R05,122.546,0.0,0.9512,Artificial_Delay,307.508,0.4391,941.672,1,1,7561
756.2,R01,R05,152.358,0.08762,1.0,Artificial_Delay,237.288,0.4795,942.36,1,1,7562
756.3,R08,R04,83.067,0.03254,0.9766,Artificial_Delay,268.114,0.4643,1047.704,1,1,7563
756.4,R06,R11,179.344,0.12815,1.0,Artificial_Delay,288.35,0.4986,978.173,1,1,7564
756.5,R01,R05,72.912,0.0603,1.0,Artificial_Delay,276.072,0.4574,965.75,1,1,7565
756.6,R08,R07,194.003,0.08581,0.98128,Artificial_Delay,244.24,0.4441,951.404,1,1,7566
756.7,R04,R10,85.145,0.13537,1.0,Artificial_Delay,261.776,0.4712,1013.102,1,1,7567
756.8,R03,R09,4.835,0.05911,1.0,Artificial_Delay,235.011,0.457,1014.633,1,1,7568
756.9,R04,R11,48.255,0.06254,1.0,Artificial_Delay,280.465,0.4684,925.786,1,1,7569
757.0,R02,R10,42.366,0.44381,1.0,Artificial_Delay,258.965,0.449,989.223,1,1,7570
757.1,R10,R06,80.981,0.54899,1.0,Artificial_Delay,255.677,0.493,1125.175,0,1,7571
757.2,R03,R10,98.918,0.11746,1.0,Artificial_Delay,272.985,0.4609,1122.215,1,1,7572
757.3,R09,R01,57.917,0.30612,0.99991,Artificial_Delay,227.779,0.4637,1025.267,1,1,7573
757.4,R12,R01,27.526,0.68628,1.0,Artificial_Delay,294.574,0.7054,1042.309,0,1,7574
757.5,R07,R02,35.937,0.23487,0.94096,Artificial_Delay,281.657,0.4277,936.124,1,1,7575
757.6,R12,R06,41.428,0.0,1.0,Artificial_Delay,247.497,0.492,963.021,1,1,7576
757.7,R06,R09,35.525,0.18777,1.0,Artificial_Delay,286.286,0.4531,991.932,1,1,7577
757.8,R02,R11,70.93,0.00363,1.0,Artificial_Delay,242.939,0.4479,950.518,1,1,7578
757.9,R01,R09,59.0,0.44001,1.0,Artificial_Delay,265.052,0.4563,1001.283,1,1,7579
758.0,R04,R06,83.614,0.24289,1.0,Artificial_Delay,258.069,0.4754,1030.141,1,1,7580
758.1,R09,R04,39.173,0.14795,0.99993,Artificial_Delay,282.215,0.8034,951.017,1,1,7581
758.2,R03,R09,93.198,0.08089,1.0,Artificial_Delay,269.859,0.4925,1015.29,1,1,7582
758.3,R07,R04,74.127,0.15393,0.93277,Artificial_Delay,291.135,0.8322,1006.046,1,1,7583
758.4,R05,R03,34.741,0.27791,1.0,Artificial_Delay,286.603,0.4638,989.524,1,1,7584
758.5,R06,R12,376.965,0.10275,1.0,Artificial_Delay,281.598,0.4849,1059.432,1,1,7585
758.6,R07,R04,54.542,0.10182,0.92621,Artificial_Delay,276.355,0.7358,1062.601,1,1,7586
758.7,R09,R04,95.041,0.30335,0.99994,Artificial_Delay,207.066,0.7913,948.292,1,1,7587
758.8,R01,R12,44.942,0.15063,1.0,Artificial_Delay,222.148,0.6996,969.647,1,1,7588
758.9,R01,R09,69.228,0.01416,1.0,Artificial_Delay,250.062,0.4468,976.853,1,1,7589
759.0,R02,R09,1575.582,0.35039,1.0,Artificial_Delay,268.853,0.4558,988.817,1,1,7590
759.1,R07,R08,55.902,0.02998,0.92097,Artificial_Delay,264.329,0.4658,999.939,1,1,7591
759.2,R01,R03,95.706,0.18848,1.0,Artificial_Delay,285.09,0.4323,927.708,1,1,7592
759.3,R05,R12,1165.208,0.17846,1.0,Artificial_Delay,273.834,0.4873,983.493,1,1,7593
759.4,R01,R04,193.057,0.01157,1.0,Artificial_Delay,240.714,0.4363,947.026,1,1,7594
759.5,R11,R04,34.06,0.17694,1.0,Artificial_Delay,301.36,0.4803,981.043,1,1,7595
759.6,R01,R05,85.603,0.0346,1.0,Artificial_Delay,276.067,0.4279,949.803,1,1,7596
759.7,R12,R02,121.21,0.66816,1.0,Artificial_Delay,267.715,0.4371,983.204,0,1,7597
759.8,R07,R11,13.047,0.045,0.91678,Artificial_Delay,259.14,0.4566,895.375,1,1,7598
759.9,R07,R03,87.542,0.19061,0.91342,Artificial_Delay,269.477,0.4651,1121.669,1,1,7599
760.0,R12,R05,322.049,0.01203,1.0,Artificial_Delay,281.551,0.4602,872.592,1,1,7600
760.1,R02,R12,343.704,0.23019,1.0,Artificial_Delay,272.508,0.4332,1028.201,1,1,7601
760.2,R02,R09,48.241,0.14978,1.0,Artificial_Delay,272.852,0.4854,921.444,1,1,7602
760.3,R12,R07,67.485,0.04592,1.0,Artificial_Delay,226.528,0.4336,947.317,1,1,7603
760.4,R01,R12,45.497,0.28365,1.0,Artificial_Delay,279.875,0.6522,1077.207,1,1,7604
760.5,R12,R09,230.656,0.12038,1.0,Artificial_Delay,255.902,0.4527,1060.373,1,1,7605
760.6,R10,R03,56.423,0.05154,1.0,Artificial_Delay,252.871,0.4714,1061.988,1,1,7606
760.7,R02,R10,41.927,0.06041,1.0,Artificial_Delay,257.017,0.4866,927.507,1,1,7607
760.8,R07,R04,292.59,0.12961,0.91074,Artificial_Delay,271.633,0.7501,1031.699,1,1,7608
760.9,R10,R05,157.507,0.33952,1.0,Artificial_Delay,294.609,0.4342,1002.497,1,1,7609
761.0,R06,R07,270.106,0.4036,1.0,Artificial_Delay,198.59,0.4786,941.565,1,1,7610
761.1,R09,R01,15.176,0.00541,0.99995,Artificial_Delay,248.884,0.4449,1023.058,1,1,7611
761.2,R05,R12,37.916,0.20917,1.0,Artificial_Delay,265.62,0.492,978.05,1,1,7612
761.3,R08,R04,114.083,0.14873,0.98502,Artificial_Delay,234.781,0.4659,911.945,1,1,7613
761.4,R02,R05,25.243,0.44707,1.0,Artificial_Delay,265.609,0.7143,1008.076,1,1,7614
761.5,R11,R10,49.189,0.36218,1.0,Artificial_Delay,287.218,0.6926,926.877,1,1,7615
761.6,R08,R07,37.275,0.01524,0.98802,Artificial_Delay,225.408,0.481,1009.053,1,1,7616
761.7,R05,R07,64.756,0.06718,1.0,Artificial_Delay,258.75,0.4587,1030.787,1,1,7617
761.8,R02,R04,67.258,0.36575,1.0,Artificial_Delay,258.156,0.4921,949.607,1,1,7618
761.9,R07,R09,148.957,0.02446,0.92859,Artificial_Delay,291.793,0.4883,961.266,1,1,7619
762.0,R05,R08,64.05,0.1612,1.0,Artificial_Delay,270.674,0.4392,945.26,1,1,7620
762.1,R05,R09,175.472,0.43039,1.0,Artificial_Delay,248.159,0.4665,928.022,1,1,7621
762.2,R09,R04,51.11,0.01901,0.99996,Artificial_Delay,234.862,0.7544,920.765,1,1,7622
762.3,R07,R01,75.877,0.0602,0.94287,Artificial_Delay,265.49,0.4997,992.151,1,1,7623
762.4,R08,R07,36.598,0.01126,0.99042,Artificial_Delay,264.869,0.4738,974.046,1,1,7624
762.5,R06,R09,31.284,0.46169,1.0,Artificial_Delay,242.906,0.4356,1009.845,1,1,7625
762.6,R12,R02,171.219,0.0624,1.0,Artificial_Delay,288.391,0.4926,1024.807,1,1,7626
762.7,R08,R04,8.557,0.02838,0.99233,Artificial_Delay,276.551,0.4699,1002.042,1,1,7627
762.8,R10,R01,32.347,0.73639,1.0,Artificial_Delay,267.657,0.4522,1080.214,0,1,7628
762.9,R07,R04,179.051,0.00154,0.9543,Artificial_Delay,270.065,0.7549,1027.494,1,1,7629
763.0,R08,R06,113.139,0.20977,0.99387,Artificial_Delay,275.386,0.4877,1028.248,1,1,7630
763.1,R08,R10,57.476,0.01343,0.99509,Artificial_Delay,260.735,0.7185,902.84,1,1,7631
763.2,R02,R11,27.459,0.20192,1.0,Artificial_Delay,249.289,0.4337,1003.634,1,1,7632
763.3,R05,R06,41.227,0.27471,1.0,Artificial_Delay,245.216,0.5834,985.635,1,1,7633
763.4,R03,R11,23.81,0.22438,1.0,Artificial_Delay,309.116,0.4902,959.983,1,1,7634
763.5,R02,R12,36.154,0.15884,1.0,Artificial_Delay,292.267,0.444,971.167,1,1,7635
763.6,R09,R03,154.383,0.64313,0.97997,Artificial_Delay,268.728,0.4749,1005.756,0,1,7636
763.7,R04,R08,25.053,1.0,1.0,Artificial_Delay,268.938,0.4794,1046.955,0,1,7637
763.8,R10,R04,120.47,0.3403,1.0,Artificial_Delay,227.53,0.486,965.462,1,1,7638
763.9,R02,R03,7.979,0.01115,1.0,Artificial_Delay,265.145,0.4279,1090.838,1,1,7639
764.0,R07,R10,25.648,0.13248,0.96344,Artificial_Delay,275.076,0.433,955.413,1,1,7640
764.1,R08,R09,157.161,0.08374,0.99607,Artificial_Delay,259.875,0.4484,1025.935,1,1,7641
764.2,R12,R10,27.64,0.10884,1.0,Artificial_Delay,271.629,0.4773,954.193,1,1,7642
764.3,R04,R01,111.519,0.12882,1.0,Artificial_Delay,244.818,0.4962,963.692,1,1,7643
764.4,R08,R05,295.902,0.03327,0.99686,Artificial_Delay,286.263,0.4428,1025.392,1,1,7644
764.5,R07,R05,70.909,0.11111,0.97075,Artificial_Delay,236.402,0.4804,1028.063,1,1,7645
764.6,R12,R06,713.813,0.11703,1.0,Artificial_Delay,271.473,0.4906,1028.845,1,1,7646
764.7,R03,R01,90.228,0.11132,1.0,Artificial_Delay,278.134,0.4901,962.916,1,1,7647
764.8,R06,R10,90.562,0.05057,1.0,Artificial_Delay,258.18,0.4379,1031.323,1,1,7648
764.9,R10,R07,216.651,0.11515,1.0,Artificial_Delay,244.948,0.4849,1100.854,1,1,7649
765.0,R01,R05,95.159,0.83216,1.0,Artificial_Delay,285.434,0.4584,961.98,0,1,7650
765.1,R12,R04,125.64,0.09015,1.0,Artificial_Delay,291.639,0.8653,1012.209,1,1,7651
765.2,R09,R08,99.019,0.32081,0.96398,Artificial_Delay,270.759,0.4482,988.427,1,1,7652
765.3,R09,R08,64.611,0.2508,0.95118,Artificial_Delay,244.129,0.4807,887.949,1,1,7653
765.4,R06,R11,68.203,0.23546,1.0,Artificial_Delay,251.149,0.4529,984.185,1,1,7654
765.5,R04,R06,185.671,0.34142,1.0,Artificial_Delay,244.199,0.4375,1054.55,1,1,7655
765.6,R08,R12,118.569,0.20959,0.99749,Artificial_Delay,260.798,0.4633,978.746,1,1,7656
765.7,R09,R12,23.692,0.07023,0.94095,Artificial_Delay,267.654,0.4961,963.324,1,1,7657
765.8,R12,R02,83.899,0.37685,1.0,Artificial_Delay,242.306,0.4318,1054.679,1,1,7658
765.9,R02,R07,58.476,0.06291,1.0,Artificial_Delay,246.538,0.4803,972.654,1,1,7659
766.0,R12,R02,118.548,0.0552,1.0,Artificial_Delay,271.09,0.497,991.863,1,1,7660
766.1,R07,R03,34.853,0.06027,0.9766,Artificial_Delay,221.175,0.4795,958.947,1,1,7661
766.2,R01,R03,64.891,0.34261,1.0,Artificial_Delay,215.103,0.4925,993.948,1,1,7662
766.3,R09,R02,107.878,0.00034,0.93276,Artificial_Delay,268.048,0.4256,1110.738,1,1,7663
766.4,R03,R04,38.474,0.12096,1.0,Artificial_Delay,273.584,0.4296,832.228,1,1,7664
766.5,R08,R02,28.646,0.24251,0.99799,Artificial_Delay,219.372,0.473,1022.311,1,1,7665
766.6,R01,R07,92.451,0.09634,1.0,Artificial_Delay,247.292,0.4863,1034.851,1,1,7666
766.7,R08,R03,123.145,0.0111,0.99839,Artificial_Delay,250.763,0.4518,1072.028,1,1,7667
766.8,R11,R09,265.369,0.8908,1.0,Artificial_Delay,259.834,0.497,1006.818,0,1,7668
766.9,R08,R03,143.915,0.00205,0.99871,Artificial_Delay,326.852,0.4808,1025.267,1,1,7669
767.0,R12,R09,54.688,0.46351,1.0,Artificial_Delay,247.711,0.461,1069.676,1,1,7670
767.1,R07,R12,58.763,0.05545,0.98128,Artificial_Delay,272.296,0.494,952.875,1,1,7671
767.2,R01,R05,34.636,0.17463,1.0,Artificial_Delay,229.091,0.4366,916.381,1,1,7672
767.3,R02,R07,42.152,0.17423,1.0,Artificial_Delay,247.008,0.4833,1107.13,1,1,7673
767.4,R05,R11,217.662,0.42752,1.0,Artificial_Delay,270.805,0.467,998.005,1,1,7674
767.5,R05,R09,51.113,0.00139,1.0,Artificial_Delay,251.434,0.4622,895.014,1,1,7675
767.6,R06,R10,186.312,0.50507,1.0,Artificial_Delay,291.224,0.4695,1022.531,0,1,7676
767.7,R06,R10,110.401,0.05005,1.0,Artificial_Delay,288.125,0.4564,872.334,1,1,7677
767.8,R11,R03,33.286,0.27297,1.0,Artificial_Delay,274.758,0.4697,1024.447,1,1,7678
767.9,R03,R05,20.539,0.04765,1.0,Artificial_Delay,290.405,0.4283,985.535,1,1,7679
768.0,R09,R11,143.63,0.02016,0.9262,Artificial_Delay,243.081,0.468,961.464,1,1,7680
768.1,R04,R10,36.343,0.52815,1.0,Artificial_Delay,235.451,0.4756,1059.353,0,1,7681
768.2,R12,R06,112.029,0.28501,1.0,Artificial_Delay,286.543,0.4258,1023.733,1,1,7682
768.3,R09,R10,52.289,0.07453,0.92096,Artificial_Delay,275.939,0.4812,1069.335,1,1,7683
768.4,R05,R08,144.141,0.09631,1.0,Artificial_Delay,256.051,0.4839,939.74,1,1,7684
768.5,R08,R04,249.652,0.12806,0.99897,Artificial_Delay,256.042,0.4994,1022.127,1,1,7685
768.6,R06,R03,76.36,0.15227,1.0,Artificial_Delay,252.716,0.4498,1037.311,1,1,7686
768.7,R03,R09,153.059,0.06129,1.0,Artificial_Delay,298.949,0.453,1059.563,1,1,7687
768.8,R12,R08,137.756,0.08107,1.0,Artificial_Delay,271.146,0.4709,1011.605,1,1,7688
768.9,R01,R06,237.678,0.34446,1.0,Artificial_Delay,290.294,0.8326,1064.293,1,1,7689
769.0,R07,R03,57.903,0.33398,0.98502,Artificial_Delay,271.839,0.4391,982.972,1,1,7690
769.1,R03,R08,26.827,0.07915,1.0,Artificial_Delay,221.791,0.4933,994.773,1,1,7691
769.2,R02,R01,117.358,0.38293,1.0,Artificial_Delay,267.774,0.8373,1005.086,1,1,7692
769.3,R05,R04,89.141,0.16848,1.0,Artificial_Delay,272.269,0.4708,949.472,1,1,7693
769.4,R04,R02,46.396,0.24302,1.0,Artificial_Delay,265.5,0.4338,1055.341,1,1,7694
769.5,R09,R08,43.622,0.19519,0.91677,Artificial_Delay,246.432,0.4961,1011.147,1,1,7695
769.6,R06,R02,161.176,0.12064,1.0,Artificial_Delay,272.957,0.4579,1025.641,1,1,7696
769.7,R01,R10,332.152,0.12309,1.0,Artificial_Delay,262.442,0.4439,935.756,1,1,7697
769.8,R08,R10,25.45,0.04579,0.99918,Artificial_Delay,251.136,0.6514,1047.534,1,1,7698
769.9,R03,R02,63.631,0.00052,1.0,Artificial_Delay,249.124,0.4391,932.889,1,1,7699
770.0,R06,R11,234.107,0.13452,1.0,Artificial_Delay,236.715,0.4726,1043.113,1,1,7700
770.1,R09,R04,10.526,0.38548,0.91342,Artificial_Delay,251.505,0.797,970.138,1,1,7701
770.2,R06,R11,44.763,0.10878,1.0,Artificial_Delay,230.568,0.4944,971.35,1,1,7702
770.3,R01,R04,64.347,0.1208,1.0,Artificial_Delay,262.91,0.4474,927.469,1,1,7703
